Date,Open,High,Low,Last,Volume,Open Interest
2007-07-11,620.0,620.0,619.0,619.0,15.0,48.0
2007-07-10,621.0,621.0,607.0,607.0,20.0,50.0
2007-07-09,619.0,619.0,614.0,614.0,26.0,50.0
2007-07-06,626.0,626.0,622.0,625.0,20.0,50.0
2007-07-05,618.0,618.0,615.0,615.0,102.0,360.0
2007-07-03,603.0,608.0,600.0,605.0,167.0,362.0
2007-07-02,609.0,623.0,600.0,610.0,248.0,377.0
2007-06-29,631.5,649.0,620.0,623.0,306.0,614.0
2007-06-28,612.5,627.0,607.75,619.0,2673.0,804.0
2007-06-27,624.0,631.0,607.75,609.0,3261.0,1780.0
2007-06-26,612.75,630.0,600.0,620.0,2179.0,3213.0
2007-06-25,600.0,615.0,598.0,600.0,3328.0,4364.0
2007-06-22,605.0,607.0,595.5,600.0,3752.0,5786.0
2007-06-21,590.5,616.0,590.5,605.25,4571.0,7281.0
2007-06-20,570.75,597.0,570.75,590.5,2317.0,8913.0
2007-06-19,580.0,584.0,560.0,570.25,2561.0,9377.0
2007-06-18,586.25,587.5,577.0,584.0,1836.0,9898.0
2007-06-15,588.5,596.0,585.0,586.25,1829.0,10301.0
2007-06-14,581.5,594.5,578.0,588.0,4147.0,11389.0
2007-06-13,562.0,590.0,559.25,581.0,2938.0,11014.0
2007-06-12,556.0,572.0,554.0,562.0,1993.0,11316.0
2007-06-11,537.5,562.0,537.5,556.0,2954.0,11555.0
2007-06-08,530.0,532.5,524.0,532.0,2669.0,11697.0
2007-06-07,526.5,532.5,522.0,530.25,2095.0,12413.0
2007-06-06,536.75,538.75,523.0,526.25,1892.0,13045.0
2007-06-05,533.0,545.0,533.0,536.75,2089.0,13290.0
2007-06-04,537.0,544.0,532.0,533.25,1230.0,13770.0
2007-06-01,535.0,545.0,531.5,535.75,3225.0,14033.0
2007-05-31,528.0,540.0,526.0,537.25,4159.0,14340.0
2007-05-30,512.5,532.0,512.5,528.75,2520.0,15380.0
2007-05-29,525.0,528.0,513.5,513.5,1495.0,15602.0
2007-05-25,516.0,525.0,516.0,525.0,1978.0,15621.0
2007-05-24,504.0,517.0,504.0,515.5,1866.0,16009.0
2007-05-23,497.0,506.25,497.0,506.0,2057.0,15995.0
2007-05-22,503.5,504.0,495.0,497.5,2287.0,16023.0
2007-05-21,502.0,508.0,499.5,505.25,2781.0,16139.0
2007-05-18,513.5,515.25,500.25,500.5,1881.0,16879.0
2007-05-17,521.0,521.0,510.0,512.0,1743.0,17610.0
2007-05-16,523.25,525.0,518.0,521.0,952.0,17859.0
2007-05-15,517.75,530.0,514.0,523.75,1195.0,17849.0
2007-05-14,540.5,540.5,540.5,540.5,0.0,0.0
2007-05-11,528.5,528.5,528.5,528.5,15.0,322.0
2007-05-10,529.5,529.5,529.5,529.5,8.0,337.0
2007-05-09,527.5,529.0,527.5,529.0,137.0,345.0
2007-05-08,527.0,528.0,523.0,526.0,283.0,485.0
2007-05-07,535.0,537.5,529.0,535.0,3.0,518.0
2007-05-04,531.0,534.25,531.0,532.5,132.0,519.0
2007-05-03,537.75,538.75,533.0,533.0,449.0,681.0
2007-05-02,538.0,541.0,533.0,535.0,1159.0,1088.0
2007-05-01,536.0,545.0,528.0,545.0,568.0,1925.0
2007-04-30,538.0,544.5,535.0,541.0,1453.0,2458.0
2007-04-27,540.5,549.0,536.0,545.0,1511.0,4083.0
2007-04-26,545.0,546.5,540.0,545.5,1440.0,4821.0
2007-04-25,523.5,553.0,523.5,539.0,1129.0,5122.0
2007-04-24,522.0,524.0,514.0,523.0,2046.0,5619.0
2007-04-23,526.0,526.0,519.0,522.25,939.0,6446.0
2007-04-20,524.0,528.0,517.0,524.75,2508.0,6894.0
2007-04-19,520.0,522.0,510.0,521.0,1757.0,7364.0
2007-04-18,514.0,517.25,511.5,511.5,1968.0,7836.0
2007-04-17,517.0,524.5,511.0,514.25,2576.0,8419.0
2007-04-16,514.0,520.0,513.5,515.25,1364.0,8968.0
2007-04-13,507.0,524.0,507.0,518.75,2688.0,9461.0
2007-04-12,505.0,510.0,495.5,507.25,3519.0,10523.0
2007-04-11,507.0,510.25,503.0,505.0,1682.0,10787.0
2007-04-10,496.0,508.0,496.0,507.75,4181.0,11250.0
2007-04-09,500.5,521.0,490.0,496.0,4472.0,11795.0
2007-04-05,486.0,498.0,486.0,497.5,2183.0,11030.0
2007-04-04,475.0,488.0,475.0,486.0,2542.0,10826.0
2007-04-03,481.5,483.0,473.0,475.0,3363.0,10734.0
2007-04-02,479.0,487.0,464.0,481.5,4230.0,11180.0
2007-03-30,502.5,503.25,480.0,485.0,6190.0,11745.0
2007-03-29,498.5,504.0,495.0,502.75,2888.0,11842.0
2007-03-28,497.0,499.25,495.0,499.0,1536.0,11834.0
2007-03-27,500.0,501.5,493.25,495.75,2360.0,12301.0
2007-03-26,502.0,503.5,494.0,499.0,2558.0,12337.0
2007-03-23,506.0,507.0,501.0,501.5,4217.0,12801.0
2007-03-22,505.25,507.0,502.0,505.75,2834.0,14851.0
2007-03-21,501.5,507.0,499.5,505.25,2388.0,16259.0
2007-03-20,498.0,502.5,494.75,501.5,2153.0,16179.0
2007-03-19,503.5,505.0,494.0,498.0,3175.0,16318.0
2007-03-16,497.0,507.0,495.0,503.5,3532.0,16219.0
2007-03-15,505.0,507.5,496.0,496.75,4174.0,17354.0
2007-03-14,500.0,500.0,500.0,500.0,0.0,0.0
2007-03-13,505.0,505.0,504.5,504.5,3.0,3.0
2007-03-12,504.5,504.5,504.5,504.5,2.0,3.0
2007-03-09,506.0,508.0,506.0,508.0,5.0,5.0
2007-03-08,503.0,503.0,503.0,503.0,0.0,8.0
2007-03-07,503.0,503.0,503.0,503.0,9.0,8.0
2007-03-06,504.0,505.5,497.0,497.0,50.0,32.0
2007-03-05,499.0,504.0,495.0,504.0,32.0,73.0
2007-03-02,500.0,504.0,500.0,503.0,95.0,287.0
2007-03-01,509.0,509.0,493.0,502.75,737.0,413.0
2007-02-28,502.0,510.0,501.0,510.0,306.0,610.0
2007-02-27,514.5,514.5,493.5,502.5,2981.0,842.0
2007-02-26,516.5,524.0,514.0,514.0,2554.0,2300.0
2007-02-23,515.5,518.0,512.75,518.0,1262.0,3720.0
2007-02-22,509.25,518.0,509.25,516.5,1909.0,4147.0
2007-02-21,502.25,514.0,501.5,509.25,3652.0,4908.0
2007-02-20,505.0,507.0,500.5,502.25,2527.0,5886.0
2007-02-16,497.0,506.5,496.0,505.0,2589.0,7245.0
2007-02-15,494.0,498.0,491.5,496.25,4416.0,8205.0
2007-02-14,497.25,500.0,488.5,491.75,6051.0,9217.0
2007-02-13,492.0,498.0,492.0,497.5,2895.0,9973.0
2007-02-12,497.0,497.75,490.5,492.0,2669.0,11051.0
2007-02-09,493.5,501.0,493.0,496.5,2178.0,11592.0
2007-02-08,488.0,494.0,486.5,494.0,2289.0,12008.0
2007-02-07,486.0,489.0,484.0,486.25,1877.0,12302.0
2007-02-06,492.0,493.0,485.0,485.5,2631.0,12738.0
2007-02-05,494.5,497.0,491.0,492.25,1178.0,13315.0
2007-02-02,493.0,496.0,487.75,493.5,1785.0,14097.0
2007-02-01,497.0,500.25,490.0,493.5,2814.0,14059.0
2007-01-31,490.0,497.0,490.0,495.25,2165.0,14055.0
2007-01-30,486.25,489.5,484.5,489.5,1533.0,14195.0
2007-01-29,493.0,494.5,486.0,487.25,2468.0,14550.0
2007-01-26,497.25,499.0,491.0,493.5,1938.0,15405.0
2007-01-25,495.5,499.0,490.5,497.0,2778.0,15771.0
2007-01-24,505.0,505.75,492.5,495.0,3924.0,16779.0
2007-01-23,496.0,506.0,496.0,505.75,3375.0,17835.0
2007-01-22,495.25,499.0,494.0,496.0,2168.0,18059.0
2007-01-19,501.0,505.0,495.0,498.0,1269.0,18657.0
2007-01-18,501.75,514.0,496.0,501.5,2356.0,18767.0
2007-01-17,492.0,508.0,490.5,502.0,2881.0,19226.0
2007-01-16,510.0,511.0,490.0,491.5,2915.0,20118.0
2007-01-12,482.0,512.0,481.5,507.0,3264.0,20431.0
2007-01-11,472.25,485.0,472.25,482.0,3011.0,20259.0
2007-01-10,473.75,476.0,469.0,470.25,3741.0,20822.0
2007-01-09,478.0,480.5,473.5,473.5,4108.0,20658.0
2007-01-08,487.25,487.25,478.0,482.25,3366.0,21667.0
2007-01-05,487.5,488.75,482.0,487.0,4663.0,22412.0
2007-01-04,496.5,498.0,486.0,486.25,5905.0,23787.0
2007-01-03,509.0,509.0,494.0,495.5,7368.0,24378.0
2006-12-29,512.0,519.0,503.0,518.5,3672.0,24851.0
2006-12-28,513.0,520.0,511.5,512.25,2437.0,26213.0
2006-12-27,520.0,521.0,513.0,513.0,2663.0,27281.0
2006-12-26,518.25,524.0,517.0,521.25,1347.0,27571.0
2006-12-22,508.5,518.0,508.0,518.0,3902.0,28099.0
2006-12-21,504.0,511.0,504.0,508.5,3950.0,28264.0
2006-12-20,502.25,504.5,496.0,504.25,4125.0,27841.0
2006-12-19,500.5,505.0,497.5,502.25,2789.0,28620.0
2006-12-18,509.0,509.0,495.5,502.0,1924.0,28542.0
2006-12-15,508.0,513.0,504.75,511.0,2395.0,28988.0
2006-12-14,510.0,510.0,510.0,510.0,0.0,0.0
2006-12-13,492.5,506.0,492.0,504.0,22.0,3.0
2006-12-12,497.0,497.0,488.0,488.0,14.0,12.0
2006-12-11,495.0,495.0,488.0,491.5,10.0,20.0
2006-12-08,490.0,492.0,485.0,488.5,42.0,26.0
2006-12-07,494.0,494.0,487.0,492.0,26.0,49.0
2006-12-06,500.0,500.0,492.0,492.0,132.0,134.0
2006-12-05,507.0,507.0,501.0,506.5,33.0,163.0
2006-12-04,508.0,508.5,504.0,508.5,37.0,173.0
2006-12-01,509.25,515.0,507.0,512.5,159.0,318.0
2006-11-30,504.0,513.0,502.0,509.25,520.0,483.0
2006-11-29,501.0,501.0,491.0,499.0,3042.0,1124.0
2006-11-28,502.0,502.0,494.75,499.0,2196.0,1817.0
2006-11-27,509.75,515.0,498.5,500.25,4810.0,2425.0
2006-11-24,500.5,510.5,498.5,509.5,1415.0,4492.0
2006-11-22,500.25,506.0,495.0,500.5,1459.0,4774.0
2006-11-21,496.25,501.0,493.5,499.5,4270.0,5259.0
2006-11-20,501.5,505.0,493.0,496.0,2479.0,6702.0
2006-11-17,491.0,496.75,487.5,496.0,1997.0,8575.0
2006-11-16,499.0,503.75,490.0,490.5,3584.0,9067.0
2006-11-15,502.0,507.25,499.0,499.5,5034.0,10576.0
2006-11-14,496.75,504.0,490.0,499.0,6754.0,12453.0
2006-11-13,498.0,500.25,493.0,494.0,1643.0,13965.0
2006-11-10,500.0,502.0,493.0,497.25,2954.0,14528.0
2006-11-09,514.0,517.0,500.0,501.0,3537.0,15287.0
2006-11-08,509.0,524.75,509.0,514.25,3671.0,15969.0
2006-11-07,509.25,512.0,506.5,509.75,1612.0,16780.0
2006-11-06,503.0,510.0,503.0,509.75,2138.0,16902.0
2006-11-03,503.0,505.0,499.0,503.0,3005.0,17126.0
2006-11-02,503.75,516.0,502.5,503.5,3646.0,18205.0
2006-11-01,494.0,503.25,490.0,499.5,2965.0,18755.0
2006-10-31,505.0,505.0,491.0,495.25,3407.0,19050.0
2006-10-30,508.0,510.5,503.0,505.5,1826.0,19914.0
2006-10-27,511.5,521.0,505.0,508.0,2555.0,20180.0
2006-10-26,513.5,515.0,503.0,506.75,2410.0,20949.0
2006-10-25,523.0,534.0,513.0,513.5,2763.0,21307.0
2006-10-24,518.0,525.0,516.0,523.25,1937.0,20935.0
2006-10-23,510.0,519.5,505.0,518.25,3037.0,21019.0
2006-10-20,511.25,517.0,507.0,509.75,2738.0,20747.0
2006-10-19,505.5,519.0,501.0,510.25,3162.0,21227.0
2006-10-18,518.0,518.0,505.0,505.0,2996.0,21554.0
2006-10-17,529.75,538.0,515.0,519.75,2869.0,22384.0
2006-10-16,521.75,533.5,516.0,528.5,2115.0,22349.0
2006-10-13,515.75,534.0,515.75,521.75,4157.0,22284.0
2006-10-12,528.25,538.0,510.0,515.75,4117.0,23126.0
2006-10-11,500.0,532.0,499.0,529.25,6945.0,23881.0
2006-10-10,510.25,529.0,492.0,502.0,6706.0,24066.0
2006-10-09,481.0,509.75,481.0,509.75,5608.0,24453.0
2006-10-06,484.5,497.75,478.0,479.75,4129.0,23710.0
2006-10-05,482.25,494.0,480.0,485.5,7036.0,23806.0
2006-10-04,471.0,490.0,470.0,485.5,4341.0,23262.0
2006-10-03,474.0,474.0,465.0,470.0,1674.0,23795.0
2006-10-02,470.0,481.0,470.0,474.5,3957.0,24064.0
2006-09-29,472.0,476.25,467.5,468.75,3453.0,25485.0
2006-09-28,459.0,476.0,459.0,472.75,5450.0,26045.0
2006-09-27,462.0,466.0,457.0,459.5,2559.0,26042.0
2006-09-26,454.0,462.0,454.0,461.5,1831.0,26201.0
2006-09-25,459.25,459.25,451.0,454.0,2748.0,25995.0
2006-09-22,462.5,464.0,460.0,461.0,1986.0,25968.0
2006-09-21,458.5,466.25,451.0,465.5,3814.0,26571.0
2006-09-20,457.0,461.0,452.0,455.75,3305.0,26921.0
2006-09-19,444.0,457.0,443.0,456.5,5072.0,26921.0
2006-09-18,445.25,446.0,442.0,443.5,2131.0,28455.0
2006-09-15,442.0,445.5,438.0,442.25,3541.0,28597.0
2006-09-14,433.5,433.5,426.5,426.5,0.0,0.0
2006-09-13,436.0,436.0,431.0,431.0,16.0,11.0
2006-09-12,444.0,444.0,433.0,434.5,25.0,27.0
2006-09-11,445.0,446.0,441.0,444.0,11.0,35.0
2006-09-08,448.5,448.5,445.0,446.0,9.0,40.0
2006-09-07,447.0,449.0,442.5,449.0,434.0,428.0
2006-09-06,454.0,454.0,446.0,447.0,126.0,198.0
2006-09-05,460.0,460.0,454.0,454.0,109.0,308.0
2006-09-01,454.0,454.5,451.25,453.75,222.0,433.0
2006-08-31,450.5,456.5,447.0,455.0,738.0,471.0
2006-08-30,446.0,453.0,445.0,449.75,4577.0,1288.0
2006-08-29,449.5,451.0,444.0,447.0,5451.0,2342.0
2006-08-28,451.5,453.5,448.0,449.0,2603.0,4429.0
2006-08-25,446.5,453.5,441.0,445.0,3919.0,5126.0
2006-08-24,439.0,447.0,439.0,446.0,2371.0,7046.0
2006-08-23,439.0,445.0,436.5,439.75,4110.0,8019.0
2006-08-22,446.0,447.0,437.0,438.5,2372.0,9685.0
2006-08-21,448.0,454.0,444.0,446.5,1991.0,10483.0
2006-08-18,446.0,449.5,437.5,448.5,2678.0,11442.0
2006-08-17,450.25,454.0,444.0,446.75,2343.0,11462.0
2006-08-16,453.0,458.0,450.5,450.75,2508.0,11470.0
2006-08-15,451.5,457.0,448.0,453.25,3298.0,12190.0
2006-08-14,457.75,460.0,444.0,450.5,2967.0,13114.0
2006-08-11,471.75,472.0,456.5,457.0,3529.0,13562.0
2006-08-10,472.0,473.5,468.0,472.25,3335.0,13874.0
2006-08-09,471.25,473.0,469.0,472.0,3032.0,14823.0
2006-08-08,481.0,482.5,466.0,471.25,2622.0,14882.0
2006-08-07,482.5,483.0,477.5,480.75,1635.0,15461.0
2006-08-04,476.0,485.0,476.0,482.25,1868.0,15205.0
2006-08-03,473.0,481.0,472.0,476.0,2658.0,15393.0
2006-08-02,468.75,475.0,465.0,473.0,4947.0,16573.0
2006-08-01,485.75,485.75,468.0,468.5,8425.0,18205.0
2006-07-31,477.0,487.0,477.0,486.0,3171.0,18508.0
2006-07-28,477.0,483.0,477.0,478.0,2700.0,18644.0
2006-07-27,475.0,481.0,472.0,478.0,6655.0,18810.0
2006-07-26,486.5,486.75,471.0,475.75,5572.0,19557.0
2006-07-25,498.0,502.5,481.0,486.5,5158.0,19694.0
2006-07-24,504.0,504.0,495.0,498.25,2907.0,20297.0
2006-07-21,506.0,512.0,501.0,504.0,4450.0,20282.0
2006-07-20,493.5,509.0,493.5,504.25,3455.0,21089.0
2006-07-19,500.0,502.0,484.0,495.5,5283.0,21252.0
2006-07-18,505.0,508.0,493.0,500.0,3817.0,21714.0
2006-07-17,510.0,515.0,498.5,502.25,3427.0,21738.0
2006-07-14,520.0,520.0,520.0,520.0,0.0,0.0
2006-07-13,508.0,508.0,508.0,508.0,0.0,0.0
2006-07-12,538.0,538.0,538.0,538.0,1.0,1.0
2006-07-11,545.0,545.0,540.0,540.0,4.0,4.0
2006-07-10,531.0,531.0,531.0,531.0,65.0,9.0
2006-07-07,524.0,526.0,521.0,526.0,66.0,72.0
2006-07-06,522.5,536.0,520.0,527.0,710.0,148.0
2006-07-05,513.0,525.0,510.0,520.0,66.0,625.0
2006-07-03,502.0,513.0,502.0,510.0,84.0,680.0
2006-06-30,490.0,498.0,490.0,496.0,442.0,749.0
2006-06-29,483.0,493.0,483.0,490.0,767.0,900.0
2006-06-28,484.0,487.0,477.0,482.0,1409.0,1130.0
2006-06-27,470.0,490.0,470.0,481.75,2590.0,1850.0
2006-06-26,462.5,471.0,457.0,470.5,2740.0,2596.0
2006-06-23,463.0,469.75,461.5,464.25,2818.0,3945.0
2006-06-22,457.75,464.0,456.0,462.0,5468.0,4910.0
2006-06-21,446.5,459.0,446.5,459.0,4027.0,6022.0
2006-06-20,438.5,448.0,435.25,446.0,5300.0,8136.0
2006-06-19,432.0,436.5,430.0,433.5,3529.0,9910.0
2006-06-16,437.0,440.0,432.0,433.25,2212.0,11850.0
2006-06-15,433.75,439.0,431.5,434.25,2963.0,12694.0
2006-06-14,445.0,448.0,432.0,433.75,4367.0,13773.0
2006-06-13,449.75,451.0,444.0,445.0,2995.0,15275.0
2006-06-12,449.25,454.0,448.0,449.75,2834.0,16162.0
2006-06-09,453.0,461.5,444.0,445.5,2839.0,16495.0
2006-06-08,458.0,458.0,450.0,453.0,1182.0,16755.0
2006-06-07,450.5,459.0,446.0,458.25,4131.0,16783.0
2006-06-06,457.0,464.0,450.0,450.5,3646.0,17200.0
2006-06-05,463.0,470.0,463.0,465.0,1816.0,17305.0
2006-06-02,459.0,468.0,458.0,466.0,2181.0,17027.0
2006-06-01,461.0,462.0,455.0,459.0,2961.0,17239.0
2006-05-31,471.25,471.25,459.0,461.5,4533.0,18285.0
2006-05-30,470.0,482.0,465.0,470.75,1756.0,18244.0
2006-05-26,465.0,474.0,465.0,470.0,3106.0,19009.0
2006-05-25,469.0,469.0,455.0,463.25,2773.0,19141.0
2006-05-24,476.0,476.5,467.0,469.25,2573.0,19898.0
2006-05-23,481.75,486.0,475.0,478.0,3023.0,20311.0
2006-05-22,471.0,482.0,464.0,480.75,1643.0,21329.0
2006-05-19,474.0,474.0,463.0,469.0,2497.0,21399.0
2006-05-18,478.0,483.0,473.0,473.25,3502.0,22147.0
2006-05-17,459.0,480.0,459.0,478.5,3498.0,22462.0
2006-05-16,454.5,459.0,450.0,459.0,2393.0,22504.0
2006-05-15,459.25,462.75,449.0,454.75,2437.0,22440.0
2006-05-12,452.0,452.0,452.0,452.0,0.0,0.0
2006-05-11,448.0,448.0,448.0,448.0,0.0,0.0
2006-05-10,448.0,448.0,448.0,448.0,0.0,0.0
2006-05-09,446.0,448.0,446.0,448.0,11.0,10.0
2006-05-08,423.0,434.0,423.0,430.0,5.0,10.0
2006-05-05,435.0,435.0,423.0,428.0,5.0,13.0
2006-05-04,413.0,418.0,413.0,418.0,98.0,74.0
2006-05-03,416.0,416.0,411.0,413.0,41.0,649.0
2006-05-02,421.0,421.0,414.5,416.0,143.0,698.0
2006-05-01,417.5,422.0,416.0,416.0,279.0,919.0
2006-04-28,405.0,417.0,404.0,417.0,860.0,1175.0
2006-04-27,414.0,414.0,400.0,407.0,4404.0,1692.0
2006-04-26,421.0,425.5,416.5,417.0,3354.0,2267.0
2006-04-25,414.5,420.5,414.0,419.75,2776.0,2439.0
2006-04-24,419.0,422.0,412.5,414.75,2734.0,4279.0
2006-04-21,421.0,422.0,416.0,418.75,3053.0,5349.0
2006-04-20,424.0,428.0,420.0,425.0,1786.0,6587.0
2006-04-19,424.5,427.0,417.5,423.0,3018.0,7209.0
2006-04-18,415.0,428.0,415.0,425.5,2526.0,8318.0
2006-04-17,430.0,430.0,413.0,413.75,2657.0,9700.0
2006-04-13,433.0,434.5,429.0,430.5,2415.0,9960.0
2006-04-12,436.0,439.0,431.0,433.0,2273.0,10583.0
2006-04-11,430.5,441.0,428.25,437.75,2582.0,11747.0
2006-04-10,416.5,431.0,416.5,430.5,2919.0,11982.0
2006-04-07,415.0,417.0,412.0,415.75,1421.0,10980.0
2006-04-06,412.75,421.0,412.5,416.75,2640.0,11081.0
2006-04-05,406.0,412.0,406.0,411.5,1772.0,11160.0
2006-04-04,403.0,406.0,402.5,405.5,2337.0,11527.0
2006-04-03,403.25,406.0,400.0,402.5,1428.0,12448.0
2006-03-31,398.0,410.0,398.0,404.25,2111.0,12613.0
2006-03-30,396.0,399.0,396.0,398.25,1225.0,12260.0
2006-03-29,394.0,399.0,393.0,395.75,783.0,12103.0
2006-03-28,391.0,393.5,389.25,393.0,1794.0,12448.0
2006-03-27,392.75,395.0,390.0,390.5,1838.0,13255.0
2006-03-24,397.0,399.0,392.0,392.75,2520.0,13695.0
2006-03-23,405.0,405.0,393.5,395.5,3330.0,15234.0
2006-03-22,404.0,408.0,404.0,405.0,2529.0,15407.0
2006-03-21,399.75,406.0,399.75,403.5,2427.0,16337.0
2006-03-20,405.0,405.0,396.0,399.75,2870.0,16833.0
2006-03-17,405.0,409.0,403.5,406.25,2463.0,17161.0
2006-03-16,412.25,413.75,402.0,402.5,2356.0,17295.0
2006-03-15,414.75,418.0,407.0,411.5,1944.0,17623.0
2006-03-14,423.0,423.0,423.0,423.0,0.0,0.0
2006-03-13,421.0,423.0,420.0,423.0,12.0,1.0
2006-03-10,431.0,438.0,431.0,438.0,2.0,17.0
2006-03-09,425.5,432.0,423.0,430.0,17.0,18.0
2006-03-08,423.0,430.0,423.0,430.0,53.0,18.0
2006-03-07,422.0,423.5,422.0,423.0,122.0,142.0
2006-03-06,416.5,423.0,416.5,422.0,20.0,314.0
2006-03-03,420.0,422.0,418.0,421.0,103.0,329.0
2006-03-02,409.0,423.0,408.0,423.0,292.0,290.0
2006-03-01,416.5,417.0,409.0,410.0,294.0,291.0
2006-02-28,419.0,426.0,419.0,424.5,1016.0,777.0
2006-02-27,417.5,419.0,413.0,419.0,2495.0,1225.0
2006-02-24,417.25,419.5,414.0,418.0,3196.0,2341.0
2006-02-23,413.0,417.0,410.5,415.75,3366.0,3986.0
2006-02-22,414.5,415.0,410.0,413.25,4020.0,6413.0
2006-02-21,414.5,421.0,413.5,415.25,3895.0,7449.0
2006-02-17,409.0,418.0,409.0,416.0,4118.0,8892.0
2006-02-16,406.25,410.0,401.0,408.75,2420.0,11239.0
2006-02-15,396.0,402.5,394.0,401.25,2216.0,11947.0
2006-02-14,400.0,400.0,390.0,395.5,5686.0,13029.0
2006-02-13,413.0,414.0,396.0,399.5,1983.0,15879.0
2006-02-10,414.5,415.0,405.0,410.0,2563.0,16859.0
2006-02-09,409.5,418.0,407.5,415.0,2343.0,17169.0
2006-02-08,400.0,411.0,399.5,409.5,3480.0,17922.0
2006-02-07,403.0,407.5,401.0,402.0,1118.0,17885.0
2006-02-06,403.0,409.0,401.0,404.0,2100.0,17761.0
2006-02-03,401.0,408.5,401.0,404.5,2620.0,17636.0
2006-02-02,392.0,401.0,391.75,400.0,2587.0,17627.0
2006-02-01,397.0,397.0,390.0,392.25,2376.0,18271.0
2006-01-31,401.0,402.0,394.0,396.5,2725.0,18507.0
2006-01-30,400.0,404.5,398.5,401.5,2121.0,19129.0
2006-01-27,400.0,404.0,398.0,399.75,2786.0,18917.0
2006-01-26,396.0,401.0,396.0,399.25,2885.0,18757.0
2006-01-25,392.5,401.0,392.5,396.75,4546.0,18441.0
2006-01-24,388.0,393.0,385.5,392.5,1784.0,18682.0
2006-01-23,392.0,394.0,385.0,387.75,1724.0,19071.0
2006-01-20,390.0,391.75,387.0,389.75,1975.0,19661.0
2006-01-19,383.0,392.0,382.0,390.0,2565.0,19611.0
2006-01-18,385.0,385.0,380.0,382.5,2608.0,19731.0
2006-01-17,392.5,394.0,385.5,386.0,2710.0,20586.0
2006-01-13,391.0,394.75,390.5,392.0,2744.0,20733.0
2006-01-12,386.0,394.0,382.5,391.25,4202.0,21063.0
2006-01-11,383.0,389.5,381.0,386.5,2221.0,21173.0
2006-01-10,380.0,384.0,378.5,382.75,2757.0,21515.0
2006-01-09,380.0,384.0,377.5,380.5,3474.0,21929.0
2006-01-06,390.0,391.0,383.0,383.5,3372.0,22492.0
2006-01-05,395.0,395.25,389.5,390.5,3372.0,23252.0
2006-01-04,396.0,396.0,391.5,395.25,3391.0,23496.0
2006-01-03,390.0,399.0,390.0,396.5,3073.0,23958.0
2005-12-30,387.0,393.0,384.75,392.0,2132.0,23660.0
2005-12-29,390.5,393.0,387.0,388.0,3451.0,23244.0
2005-12-28,387.0,393.0,386.5,392.5,4087.0,22295.0
2005-12-27,383.5,388.0,383.5,387.0,2048.0,22035.0
2005-12-23,380.0,390.0,379.0,384.0,2793.0,21670.0
2005-12-22,376.75,380.0,374.0,380.0,1699.0,21388.0
2005-12-21,379.0,379.0,376.5,377.0,2122.0,21380.0
2005-12-20,376.5,381.0,376.0,379.5,3803.0,21479.0
2005-12-19,376.0,377.0,367.0,377.0,1547.0,21720.0
2005-12-16,373.0,375.5,372.5,373.75,2105.0,21683.0
2005-12-15,375.0,376.5,371.5,373.5,1944.0,21527.0
2005-12-14,370.5,370.5,367.5,370.5,0.0,0.0
2005-12-13,366.5,369.0,361.0,367.0,7.0,5.0
2005-12-12,363.0,363.0,360.0,360.0,37.0,42.0
2005-12-09,363.0,363.0,363.0,363.0,1.0,26.0
2005-12-08,365.0,365.0,363.0,363.0,35.0,26.0
2005-12-07,366.5,366.5,360.0,363.0,14.0,174.0
2005-12-06,369.0,369.0,363.0,366.75,28.0,174.0
2005-12-05,370.0,374.0,369.0,369.0,314.0,192.0
2005-12-02,376.0,380.0,371.5,371.5,105.0,778.0
2005-12-01,373.5,381.0,373.5,376.5,666.0,822.0
2005-11-30,364.5,373.0,363.0,372.0,1509.0,986.0
2005-11-29,364.0,366.5,362.5,364.5,4676.0,1672.0
2005-11-28,362.0,363.0,360.0,362.0,3293.0,3464.0
2005-11-25,364.5,365.0,361.25,364.0,1423.0,4482.0
2005-11-23,363.5,363.5,359.5,362.0,2233.0,5482.0
2005-11-22,367.0,368.0,359.0,362.5,4945.0,6697.0
2005-11-21,370.0,373.5,367.0,367.25,2345.0,7212.0
2005-11-18,370.0,372.75,368.5,369.75,2174.0,7770.0
2005-11-17,372.0,372.5,368.5,370.0,3936.0,8772.0
2005-11-16,375.0,377.0,370.0,372.75,2277.0,9219.0
2005-11-15,375.0,377.0,373.5,374.5,1809.0,9670.0
2005-11-14,384.0,384.0,373.0,375.0,1228.0,9983.0
2005-11-11,376.0,380.0,375.0,376.0,2395.0,10306.0
2005-11-10,376.0,379.0,374.5,375.25,1656.0,10870.0
2005-11-09,379.0,380.0,370.0,376.0,1849.0,10915.0
2005-11-08,369.0,373.0,368.0,372.0,2008.0,11435.0
2005-11-07,372.0,373.5,367.0,368.5,1523.0,11804.0
2005-11-04,371.0,376.0,369.0,372.5,1731.0,12158.0
2005-11-03,366.0,371.5,363.25,371.5,1991.0,12056.0
2005-11-02,368.0,369.0,365.25,365.5,2134.0,13056.0
2005-11-01,372.5,374.0,366.0,368.5,2460.0,13108.0
2005-10-31,375.0,375.0,369.0,372.5,1824.0,14019.0
2005-10-28,377.25,383.0,375.0,375.25,2629.0,14007.0
2005-10-27,373.0,377.75,372.0,377.0,1940.0,14008.0
2005-10-26,372.0,374.0,369.0,374.0,2700.0,13898.0
2005-10-25,365.5,370.0,365.25,369.25,2247.0,14555.0
