Date,Open,Bid,Ask,Last Traded,High,Low,Volume,Prev. Day Settlement Price,Net Change,Prev. Day Open Interest
2016-06-14,20299.0,20205.0,20208.0,20214.0,20358.0,20166.0,916.0,20380.0,-166.0,4701.0
2016-06-13,20500.0,20344.0,20348.0,20338.0,20537.0,20238.0,823.0,20812.0,-474.0,4304.0
2016-06-10,21072.0,20801.0,20804.0,20801.0,21111.0,20788.0,736.0,21119.0,-318.0,3895.0
2016-06-08,21150.0,20950.0,21488.0,21119.0,21155.0,21000.0,886.0,21106.0,13.0,3223.0
2016-06-07,20950.0,21083.0,21086.0,21089.0,21130.0,20940.0,1394.0,20795.0,294.0,2123.0
2016-06-06,20692.0,20783.0,20786.0,20786.0,20805.0,20595.0,936.0,20706.0,80.0,1545.0
2016-06-03,20735.0,20704.0,20707.0,20696.0,20823.0,20660.0,1045.0,20610.0,86.0,816.0
2016-06-02,20549.0,20601.0,20605.0,20606.0,20640.0,20430.0,694.0,20527.0,79.0,460.0
2016-06-01,20449.0,20515.0,20519.0,20518.0,20635.0,20430.0,487.0,20469.0,49.0,287.0
2016-05-31,20309.0,20469.0,20473.0,20474.0,20706.0,20309.0,427.0,20319.0,155.0,0.0
2016-05-30,20286.0,20329.0,20330.0,20329.0,20497.0,20178.0,96762.0,20281.0,48.0,109023.0
2016-05-27,20120.0,20275.0,20278.0,20275.0,20344.0,19989.0,70882.0,20095.0,180.0,82686.0
2016-05-26,20071.0,20087.0,20090.0,20087.0,20119.0,19955.0,56984.0,20071.0,16.0,55497.0
2016-05-25,19800.0,20070.0,20072.0,20075.0,20122.0,19800.0,45380.0,19560.0,515.0,30042.0
2016-05-24,19490.0,19551.0,19554.0,19547.0,19581.0,19390.0,14528.0,19540.0,7.0,17978.0
2016-05-23,19500.0,19527.0,19530.0,19530.0,19642.0,19418.0,4371.0,19564.0,-34.0,15227.0
2016-05-20,19311.0,19554.0,19557.0,19555.0,19643.0,19286.0,5670.0,19312.0,243.0,13695.0
2016-05-19,19405.0,19314.0,19317.0,19326.0,19430.0,19266.0,2550.0,19393.0,-67.0,12311.0
2016-05-18,19501.0,19404.0,19407.0,19412.0,19527.0,19345.0,2648.0,19655.0,-243.0,10792.0
2016-05-17,19580.0,19666.0,19668.0,19670.0,19723.0,19440.0,1679.0,19532.0,138.0,10208.0
2016-05-16,19245.0,19495.0,19499.0,19505.0,19588.0,19242.0,1441.0,19319.0,186.0,9674.0
2016-05-13,19452.0,19315.0,19319.0,19317.0,19600.0,19164.0,2243.0,19525.0,-208.0,9330.0
2016-05-12,19639.0,19512.0,19516.0,19515.0,19725.0,19460.0,1316.0,19628.0,-113.0,8599.0
2016-05-11,20030.0,19597.0,19601.0,19594.0,20030.0,19589.0,1449.0,19863.0,-269.0,8193.0
2016-05-10,19808.0,19849.0,19852.0,19845.0,19927.0,19592.0,699.0,19776.0,69.0,8469.0
2016-05-09,19873.0,19764.0,19768.0,19763.0,19922.0,19650.0,621.0,19706.0,57.0,8011.0
2016-05-06,19890.0,19689.0,19691.0,19674.0,19965.0,19636.0,1217.0,20012.0,-338.0,7582.0
2016-05-05,19950.0,20018.0,20022.0,20021.0,20100.0,19924.0,363.0,20027.0,-6.0,7614.0
2016-05-04,20130.0,20087.0,20090.0,20114.0,20170.0,20000.0,717.0,20270.0,-156.0,7575.0
2016-05-03,20676.0,20262.0,20265.0,20264.0,20716.0,20231.0,1348.0,20582.0,-318.0,7329.0
2016-04-29,20848.0,20550.0,20650.0,20605.0,20850.0,20568.0,410.0,20904.0,-299.0,6910.0
2016-04-28,20987.0,20931.0,20936.0,20932.0,21453.0,20845.0,1137.0,20919.0,13.0,6884.0
2016-04-27,21245.0,21198.0,21200.0,21199.0,21346.0,21182.0,62959.0,21298.0,-99.0,73894.0
2016-04-26,21234.0,21303.0,21306.0,21303.0,21334.0,20981.0,62177.0,21187.0,116.0,39304.0
2016-04-25,21253.0,21195.0,21198.0,21196.0,21334.0,21164.0,35424.0,21362.0,-166.0,13379.0
2016-04-22,21299.0,21353.0,21358.0,21358.0,21381.0,21213.0,4672.0,21478.0,-120.0,8943.0
2016-04-21,21317.0,21486.0,21490.0,21492.0,21548.0,21244.0,2961.0,21155.0,337.0,7820.0
2016-04-19,21348.0,21324.0,21327.0,21323.0,21404.0,21114.0,2494.0,21050.0,273.0,5104.0
2016-04-18,21000.0,21056.0,21059.0,21050.0,21073.0,20900.0,2072.0,21228.0,-178.0,4637.0
2016-04-15,21350.0,21225.0,21228.0,21225.0,21350.0,21149.0,1385.0,21230.0,-5.0,4202.0
2016-04-14,21325.0,21246.0,21250.0,21240.0,21415.0,21188.0,3588.0,21100.0,140.0,3020.0
2016-04-13,20608.0,21065.0,21068.0,21069.0,21089.0,20577.0,2496.0,20352.0,717.0,2021.0
2016-04-12,20289.0,20359.0,20363.0,20380.0,20438.0,20288.0,832.0,20420.0,-40.0,1651.0
2016-04-11,20135.0,20374.0,20376.0,20380.0,20450.0,20069.0,759.0,20266.0,114.0,1434.0
2016-04-08,19850.0,20241.0,20245.0,20246.0,20247.0,19850.0,411.0,20123.0,123.0,1129.0
2016-04-07,20180.0,20107.0,20110.0,20091.0,20237.0,20034.0,219.0,20029.0,62.0,1165.0
2016-04-06,19955.0,20049.0,20051.0,20085.0,20100.0,19936.0,291.0,20007.0,78.0,1111.0
2016-04-05,20256.0,20023.0,20026.0,20020.0,20256.0,19981.0,678.0,20345.0,-325.0,769.0
2016-04-01,20703.0,20200.0,20550.0,20345.0,20709.0,20345.0,560.0,20675.0,-330.0,361.0
2016-03-31,20719.0,20520.0,20800.0,20648.0,20760.0,20587.0,431.0,20721.0,-73.0,0.0
2016-03-30,20498.0,20814.0,20815.0,20814.0,20844.0,20492.0,102548.0,20363.0,451.0,93991.0
2016-03-29,20333.0,20345.0,20346.0,20345.0,20418.0,20250.0,73274.0,20306.0,39.0,64563.0
2016-03-24,20377.0,20291.0,20314.0,20306.0,20490.0,20253.0,61171.0,20630.0,-324.0,24474.0
2016-03-23,20630.0,20606.0,20609.0,20603.0,20677.0,20502.0,18761.0,20602.0,1.0,11299.0
2016-03-22,20753.0,20572.0,20575.0,20586.0,20753.0,20575.0,9091.0,20666.0,-80.0,6422.0
2016-03-21,20786.0,20677.0,20681.0,20680.0,20786.0,20606.0,4597.0,20582.0,98.0,6581.0
2016-03-18,20528.0,20613.0,20616.0,20608.0,20685.0,20509.0,2718.0,20467.0,141.0,6963.0
2016-03-17,20502.0,20470.0,20472.0,20473.0,20605.0,20430.0,3235.0,20286.0,187.0,5292.0
2016-03-16,20310.0,20267.0,20271.0,20277.0,20410.0,20170.0,1194.0,20278.0,-1.0,4743.0
2016-03-15,20323.0,20281.0,20283.0,20280.0,20360.0,20253.0,810.0,20399.0,-119.0,4168.0
2016-03-14,20400.0,20379.0,20382.0,20383.0,20480.0,20305.0,536.0,20222.0,161.0,3738.0
2016-03-11,19950.0,20220.0,20224.0,20218.0,20226.0,19832.0,781.0,19985.0,233.0,3422.0
2016-03-10,20020.0,19967.0,19970.0,19970.0,20170.0,19887.0,666.0,19976.0,-6.0,2805.0
2016-03-09,19863.0,19956.0,19960.0,19957.0,19983.0,19802.0,798.0,19944.0,13.0,2511.0
2016-03-08,20092.0,19940.0,19943.0,19945.0,20092.0,19880.0,915.0,20132.0,-187.0,1977.0
2016-03-07,20200.0,20060.0,20309.0,20100.0,20280.0,20065.0,436.0,20089.0,11.0,1862.0
2016-03-04,20000.0,20123.0,20126.0,20124.0,20142.0,19932.0,374.0,19856.0,268.0,1491.0
2016-03-03,20000.0,19835.0,19838.0,19806.0,20053.0,19750.0,318.0,19881.0,-75.0,1365.0
2016-03-02,19640.0,19904.0,19907.0,19920.0,19977.0,19640.0,1324.0,19311.0,609.0,985.0
2016-03-01,19142.0,19177.0,19180.0,19157.0,19203.0,18987.0,794.0,19046.0,111.0,490.0
2016-02-29,19232.0,19011.0,19015.0,19003.0,19277.0,18970.0,582.0,19329.0,-326.0,0.0
2016-02-26,19113.0,19180.0,19181.0,19181.0,19210.0,19045.0,93478.0,18811.0,370.0,105103.0
2016-02-25,19075.0,18780.0,18783.0,18782.0,19113.0,18758.0,60971.0,19062.0,-280.0,79816.0
2016-02-24,19278.0,19076.0,19078.0,19078.0,19280.0,18981.0,38011.0,19324.0,-246.0,48805.0
2016-02-23,19449.0,19361.0,19363.0,19360.0,19455.0,19222.0,26469.0,19382.0,-22.0,22412.0
2016-02-22,19265.0,19335.0,19339.0,19329.0,19473.0,19265.0,13247.0,19260.0,69.0,13982.0
2016-02-19,19144.0,19192.0,19194.0,19189.0,19256.0,19117.0,3768.0,19225.0,-36.0,12223.0
2016-02-18,19340.0,19206.0,19208.0,19205.0,19487.0,19188.0,1561.0,18842.0,363.0,11575.0
2016-02-17,19085.0,18876.0,18879.0,18877.0,19231.0,18860.0,1731.0,19058.0,-181.0,10733.0
2016-02-16,18910.0,19008.0,19011.0,19015.0,19188.0,18840.0,1802.0,18758.0,257.0,10326.0
2016-02-15,18570.0,18783.0,18786.0,18781.0,18830.0,18540.0,1487.0,18305.0,476.0,10636.0
2016-02-12,18200.0,18276.0,18280.0,18265.0,18400.0,18158.0,970.0,18307.0,-42.0,9808.0
2016-02-11,18306.0,18392.0,18396.0,18384.0,18510.0,17977.0,1108.0,19241.0,-857.0,9416.0
2016-02-05,19179.0,19100.0,19300.0,19241.0,19330.0,19150.0,435.0,19089.0,152.0,9477.0
2016-02-04,19099.0,19216.0,19220.0,19200.0,19273.0,19072.0,897.0,18906.0,294.0,9275.0
2016-02-03,18933.0,18937.0,18940.0,18890.0,18950.0,18680.0,828.0,19374.0,-484.0,8772.0
2016-02-02,19345.0,19415.0,19418.0,19426.0,19538.0,19295.0,450.0,19399.0,27.0,8769.0
2016-02-01,19563.0,19493.0,19497.0,19500.0,19630.0,19345.0,1188.0,19670.0,-170.0,8809.0
2016-01-29,19135.0,19516.0,19519.0,19514.0,19572.0,18985.0,652.0,19215.0,299.0,8923.0
2016-01-28,18971.0,18958.0,18961.0,18950.0,19134.0,18916.0,971.0,18919.0,31.0,8835.0
2016-01-27,19254.0,19093.0,19096.0,19102.0,19312.0,18911.0,62898.0,18891.0,211.0,74048.0
2016-01-26,19029.0,18838.0,18841.0,18840.0,19072.0,18811.0,37591.0,19239.0,-399.0,42499.0
2016-01-25,19211.0,19328.0,19331.0,19330.0,19500.0,19211.0,21966.0,19090.0,240.0,18716.0
2016-01-22,18954.0,19085.0,19088.0,19095.0,19140.0,18763.0,7142.0,18744.0,351.0,12839.0
2016-01-21,19040.0,18623.0,18625.0,18620.0,19250.0,18550.0,5398.0,18851.0,-231.0,8516.0
2016-01-20,19379.0,18883.0,18886.0,18873.0,19379.0,18772.0,3423.0,19618.0,-745.0,5733.0
2016-01-19,19280.0,19463.0,19465.0,19465.0,19529.0,19174.0,1459.0,19285.0,180.0,5000.0
2016-01-18,19172.0,19338.0,19342.0,19358.0,19433.0,19141.0,922.0,19461.0,-103.0,5044.0
2016-01-15,19784.0,19505.0,19509.0,19500.0,19784.0,19485.0,828.0,19815.0,-315.0,4554.0
2016-01-14,19632.0,19855.0,19858.0,19864.0,19871.0,19485.0,2256.0,20064.0,-200.0,3385.0
2016-01-13,20042.0,20040.0,20044.0,20040.0,20223.0,19962.0,515.0,19698.0,342.0,3289.0
2016-01-12,20000.0,19753.0,19757.0,19762.0,20108.0,19688.0,534.0,19950.0,-188.0,3328.0
2016-01-11,19900.0,19945.0,19948.0,19946.0,20063.0,19829.0,568.0,20406.0,-460.0,3096.0
2016-01-08,20440.0,20505.0,20508.0,20488.0,20586.0,20318.0,176.0,20355.0,133.0,3099.0
2016-01-07,20765.0,20373.0,20377.0,20357.0,20828.0,20284.0,1131.0,20866.0,-509.0,2259.0
2016-01-06,21215.0,20946.0,20949.0,20958.0,21215.0,20893.0,538.0,21154.0,-196.0,2108.0
2016-01-05,21190.0,21168.0,21170.0,21166.0,21395.0,21062.0,1528.0,21134.0,32.0,1289.0
2016-01-04,21780.0,21340.0,21344.0,21358.0,21780.0,21180.0,1037.0,21917.0,-559.0,196.0
2015-12-31,21942.0,21890.0,21930.0,21913.0,21988.0,21873.0,212.0,21925.0,-12.0,0.0
2015-12-30,22156.0,21914.0,21915.0,21915.0,22170.0,21875.0,67567.0,22065.0,-150.0,89087.0
2015-12-29,21920.0,22003.0,22005.0,22004.0,22039.0,21841.0,48353.0,21862.0,142.0,70773.0
2015-12-28,22130.0,21880.0,21882.0,21880.0,22205.0,21841.0,30538.0,22183.0,-303.0,48397.0
2015-12-24,22299.0,22159.0,22189.0,22183.0,22317.0,22155.0,10517.0,22126.0,57.0,42960.0
2015-12-23,21898.0,22073.0,22077.0,22073.0,22142.0,21850.0,20565.0,21839.0,234.0,20900.0
2015-12-22,21875.0,21807.0,21809.0,21800.0,21875.0,21726.0,9643.0,21805.0,-5.0,11046.0
2015-12-21,21663.0,21810.0,21813.0,21800.0,21860.0,21588.0,2877.0,21800.0,,6550.0
2015-12-18,21673.0,21800.0,21803.0,21802.0,21960.0,21613.0,2567.0,21843.0,-41.0,4687.0
2015-12-17,21800.0,21829.0,21832.0,21834.0,22022.0,21776.0,1360.0,21751.0,83.0,3991.0
2015-12-16,21522.0,21709.0,21712.0,21718.0,21777.0,21507.0,1175.0,21345.0,373.0,3839.0
2015-12-15,21272.0,21347.0,21351.0,21350.0,21422.0,21239.0,867.0,21326.0,24.0,3174.0
2015-12-14,21000.0,21251.0,21255.0,21250.0,21319.0,21000.0,1035.0,21405.0,-155.0,2935.0
2015-12-11,21730.0,21479.0,21481.0,21482.0,21746.0,21479.0,549.0,21648.0,-166.0,2519.0
2015-12-10,21720.0,21717.0,21720.0,21733.0,21871.0,21666.0,283.0,21794.0,-61.0,2384.0
2015-12-09,21782.0,21793.0,21795.0,21790.0,21863.0,21730.0,505.0,21841.0,-51.0,2071.0
2015-12-08,22051.0,21789.0,21793.0,21803.0,22051.0,21730.0,1081.0,22296.0,-493.0,1214.0
2015-12-07,22359.0,22299.0,22302.0,22301.0,22397.0,22251.0,139.0,22175.0,126.0,853.0
2015-12-04,22132.0,22174.0,22176.0,22176.0,22220.0,22078.0,185.0,22440.0,-264.0,679.0
2015-12-03,22318.0,22428.0,22431.0,22428.0,22500.0,22280.0,98.0,22501.0,-73.0,600.0
2015-12-02,22515.0,22543.0,22546.0,22545.0,22591.0,22399.0,398.0,22405.0,140.0,384.0
2015-12-01,22161.0,22400.0,22403.0,22445.0,22493.0,22120.0,171.0,21931.0,514.0,261.0
2015-11-30,21980.0,22111.0,22116.0,22125.0,22164.0,21888.0,266.0,22004.0,121.0,0.0
2015-11-27,22588.0,21980.0,22010.0,21999.0,22588.0,21970.0,125075.0,22527.0,-528.0,88471.0
2015-11-26,22634.0,22476.0,22478.0,22478.0,23100.0,22450.0,51071.0,22513.0,-35.0,68267.0
2015-11-25,22508.0,22593.0,22594.0,22593.0,22650.0,22447.0,39831.0,22540.0,53.0,47342.0
2015-11-24,22736.0,22572.0,22574.0,22573.0,22736.0,22425.0,25636.0,22712.0,-139.0,21968.0
2015-11-23,22824.0,22717.0,22721.0,22719.0,22836.0,22643.0,9601.0,22785.0,-66.0,15320.0
2015-11-20,22540.0,22750.0,22850.0,22790.0,22844.0,22448.0,3775.0,22505.0,285.0,13538.0
2015-11-19,22427.0,22544.0,22546.0,22547.0,22574.0,22407.0,2560.0,22154.0,393.0,13605.0
2015-11-18,22350.0,22188.0,22192.0,22190.0,22365.0,22140.0,623.0,22284.0,-94.0,13790.0
2015-11-17,22240.0,22331.0,22334.0,22332.0,22490.0,22236.0,3156.0,22052.0,280.0,13313.0
2015-11-16,21880.0,21993.0,21996.0,22005.0,22080.0,21848.0,1849.0,22333.0,-328.0,12234.0
2015-11-13,22541.0,22300.0,22421.0,22333.0,22543.0,22280.0,944.0,22923.0,-590.0,11874.0
2015-11-12,22302.0,22828.0,22830.0,22828.0,22864.0,22302.0,723.0,22375.0,453.0,11602.0
2015-11-11,22253.0,22349.0,22352.0,22354.0,22436.0,22253.0,451.0,22388.0,-34.0,11545.0
2015-11-10,22441.0,22361.0,22365.0,22370.0,22474.0,22330.0,1056.0,22633.0,-263.0,11453.0
2015-11-09,22721.0,22513.0,22850.0,22637.0,22954.0,22623.0,645.0,22761.0,-124.0,11204.0
2015-11-06,22900.0,22700.0,23050.0,22735.0,22914.0,22735.0,472.0,22986.0,-251.0,11160.0
2015-11-05,23083.0,23044.0,23047.0,23050.0,23178.0,22942.0,713.0,23132.0,-82.0,11372.0
2015-11-04,22700.0,23092.0,23096.0,23105.0,23366.0,22680.0,1150.0,22600.0,505.0,10996.0
2015-11-03,22535.0,22607.0,22610.0,22616.0,22689.0,22526.0,235.0,22371.0,245.0,11120.0
2015-11-02,22500.0,22390.0,22394.0,22402.0,22590.0,22250.0,750.0,22697.0,-295.0,10954.0
2015-10-30,22770.0,22600.0,22880.0,22697.0,22857.0,22634.0,954.0,22777.0,-80.0,10881.0
2015-10-29,23058.0,22856.0,22858.0,22852.0,23069.0,22791.0,441.0,22983.0,-131.0,10656.0
2015-10-28,23041.0,22981.0,22983.0,22982.0,23128.0,22961.0,42243.0,23075.0,-93.0,63560.0
2015-10-27,23128.0,23083.0,23085.0,23084.0,23154.0,22897.0,39696.0,23045.0,39.0,31121.0
2015-10-26,23413.0,23112.0,23114.0,23115.0,23413.0,23059.0,17715.0,23177.0,-62.0,12389.0
2015-10-23,23280.0,23078.0,23190.0,23174.0,23280.0,23088.0,8325.0,22839.0,335.0,6923.0
2015-10-22,22751.0,22790.0,22794.0,22809.0,22862.0,22710.0,1522.0,22918.0,-109.0,5942.0
2015-10-20,22990.0,22860.0,22950.0,22955.0,23013.0,22780.0,2286.0,23033.0,-78.0,4624.0
2015-10-19,23040.0,22976.0,22979.0,22976.0,23043.0,22870.0,720.0,23092.0,-116.0,4217.0
2015-10-16,23050.0,23000.0,23400.0,23093.0,23112.0,22929.0,481.0,22903.0,190.0,3903.0
2015-10-15,22614.0,22829.0,22834.0,22825.0,22916.0,22548.0,392.0,22457.0,368.0,3614.0
2015-10-14,22333.0,22411.0,22415.0,22457.0,22543.0,22308.0,256.0,22512.0,-55.0,3390.0
2015-10-13,22510.0,22580.0,22583.0,22600.0,22744.0,22448.0,375.0,22648.0,-48.0,3127.0
2015-10-12,22478.0,22578.0,22584.0,22581.0,22735.0,22478.0,650.0,22396.0,185.0,2242.0
2015-10-09,22563.0,22250.0,22800.0,22396.0,22750.0,22338.0,779.0,22413.0,-17.0,1815.0
2015-10-08,22580.0,22241.0,22246.0,22193.0,22580.0,22150.0,669.0,22464.0,-271.0,1471.0
2015-10-07,21783.0,22256.0,22260.0,22230.0,22350.0,21745.0,786.0,21754.0,476.0,826.0
2015-10-06,22083.0,21707.0,21710.0,21702.0,22083.0,21679.0,450.0,21827.0,-125.0,603.0
2015-10-05,21764.0,21741.0,21746.0,21739.0,21958.0,21697.0,334.0,21489.0,250.0,522.0
2015-10-02,21159.0,21200.0,,21472.0,21500.0,21094.0,222.0,20776.0,696.0,406.0
2015-09-30,20761.0,20741.0,20830.0,20778.0,20880.0,20641.0,478.0,20432.0,346.0,0.0
2015-09-29,20600.0,20418.0,20421.0,20421.0,20606.0,20249.0,63516.0,21199.0,-778.0,81367.0
2015-09-25,21001.0,21170.0,21201.0,21199.0,21297.0,20901.0,58168.0,21150.0,49.0,54791.0
2015-09-24,21351.0,20985.0,20990.0,20990.0,21355.0,20983.0,32197.0,21299.0,-309.0,21388.0
2015-09-23,21454.0,21204.0,21210.0,21200.0,21533.0,20888.0,11380.0,21567.0,-367.0,10175.0
2015-09-22,21771.0,21994.0,21998.0,21996.0,22100.0,21709.0,4507.0,21658.0,338.0,5867.0
2015-09-21,21619.0,21610.0,21616.0,21605.0,21719.0,21439.0,1484.0,22061.0,-456.0,4526.0
2015-09-18,21694.0,22000.0,22091.0,22044.0,22071.0,21670.0,836.0,21710.0,334.0,4334.0
2015-09-17,22034.0,21714.0,21720.0,21695.0,22147.0,21606.0,1120.0,21961.0,-266.0,3858.0
2015-09-16,21650.0,21923.0,21930.0,21907.0,22039.0,21530.0,418.0,21315.0,592.0,3698.0
2015-09-15,21444.0,21382.0,21386.0,21372.0,21550.0,21353.0,198.0,21457.0,-85.0,3664.0
2015-09-14,21572.0,21420.0,21424.0,21434.0,21650.0,21312.0,536.0,21349.0,85.0,3458.0
2015-09-10,21516.0,21439.0,21444.0,21427.0,21662.0,21391.0,473.0,21950.0,-523.0,3333.0
2015-09-09,21508.0,21902.0,21907.0,21891.0,21980.0,21354.0,837.0,21272.0,619.0,3193.0
2015-09-08,20477.0,20831.0,20837.0,20811.0,20900.0,20370.0,1667.0,20364.0,447.0,2710.0
2015-09-07,20383.0,20624.0,20630.0,20632.0,20912.0,20383.0,1012.0,20559.0,73.0,1493.0
2015-09-04,20770.0,,20788.0,20600.0,20950.0,20496.0,523.0,20638.0,-38.0,1116.0
2015-09-02,20900.0,,21098.0,20635.0,21135.0,20585.0,480.0,20836.0,-201.0,948.0
2015-09-01,21306.0,21290.0,21295.0,21297.0,21438.0,21206.0,301.0,21422.0,-125.0,669.0
2015-08-31,21550.0,21416.0,21423.0,21428.0,21550.0,21221.0,892.0,21484.0,-56.0,0.0
2015-08-28,22148.0,21505.0,21547.0,21536.0,22150.0,21384.0,67929.0,21698.0,-162.0,90787.0
2015-08-27,21545.0,21603.0,21609.0,21606.0,21625.0,21287.0,38758.0,21018.0,588.0,75050.0
2015-08-26,21288.0,21148.0,21153.0,21141.0,21611.0,20972.0,37152.0,21475.0,-334.0,43975.0
2015-08-25,20670.0,21028.0,21035.0,21021.0,21745.0,20670.0,24562.0,21014.0,7.0,19347.0
2015-08-24,21600.0,21147.0,21151.0,21147.0,21663.0,20969.0,8361.0,22363.0,-1216.0,11988.0
2015-08-21,22220.0,21950.0,22403.0,22363.0,22385.0,21981.0,4656.0,22569.0,-206.0,9824.0
2015-08-20,22792.0,22510.0,22513.0,22504.0,22868.0,22410.0,2197.0,22967.0,-463.0,8621.0
2015-08-19,23385.0,23068.0,23077.0,23070.0,23423.0,22992.0,1457.0,23332.0,-262.0,8628.0
2015-08-18,23779.0,23364.0,23371.0,23376.0,23884.0,23300.0,922.0,23685.0,-309.0,8550.0
2015-08-17,23845.0,23739.0,23742.0,23735.0,23845.0,23565.0,1043.0,23851.0,-116.0,8340.0
2015-08-14,23888.0,23823.0,23902.0,23851.0,24020.0,23817.0,594.0,23945.0,-94.0,8458.0
2015-08-13,23780.0,23884.0,23889.0,23875.0,23970.0,23680.0,1085.0,23623.0,252.0,8578.0
2015-08-12,24200.0,23682.0,23687.0,23690.0,24200.0,23690.0,884.0,24293.0,-603.0,8647.0
2015-08-11,24555.0,24419.0,24424.0,24417.0,24726.0,24400.0,760.0,24311.0,106.0,8312.0
2015-08-10,24295.0,24368.0,24372.0,24360.0,24460.0,23900.0,482.0,24365.0,-5.0,8137.0
2015-08-07,24059.0,24330.0,24436.0,24365.0,24500.0,24059.0,430.0,24229.0,136.0,8151.0
2015-08-06,24378.0,24209.0,24214.0,24205.0,24391.0,24150.0,192.0,24383.0,-178.0,8044.0
2015-08-05,24250.0,24331.0,24336.0,24321.0,24397.0,24209.0,138.0,24180.0,141.0,8008.0
2015-08-04,24077.0,24234.0,24239.0,24243.0,24376.0,24064.0,290.0,24195.0,48.0,8313.0
2015-08-03,24446.0,24269.0,24273.0,24240.0,24446.0,24042.0,558.0,24445.0,-205.0,7950.0
2015-07-31,24560.0,24000.0,24558.0,24445.0,24599.0,24338.0,375.0,24342.0,103.0,7617.0
2015-07-30,24660.0,24393.0,24398.0,24379.0,24741.0,24348.0,376.0,24486.0,-107.0,7447.0
2015-07-29,24555.0,24580.0,24585.0,24584.0,24666.0,24400.0,28674.0,24420.0,164.0,70017.0
2015-07-28,24278.0,24521.0,24526.0,24526.0,24947.0,24123.0,43616.0,24285.0,241.0,43488.0
2015-07-27,24834.0,24247.0,24251.0,24250.0,24860.0,24181.0,20682.0,25108.0,-858.0,22445.0
2015-07-24,25236.0,25080.0,25132.0,25117.0,25236.0,24976.0,11747.0,25335.0,-218.0,12845.0
2015-07-23,25222.0,25376.0,25380.0,25376.0,25455.0,25214.0,2452.0,25176.0,200.0,11174.0
2015-07-22,25360.0,25156.0,25160.0,25170.0,25360.0,25090.0,3517.0,25468.0,-298.0,8411.0
2015-07-21,25321.0,25489.0,25493.0,25493.0,25566.0,25250.0,3056.0,25346.0,147.0,5694.0
2015-07-20,25417.0,25312.0,25316.0,25318.0,25432.0,25220.0,902.0,25372.0,-54.0,5187.0
2015-07-17,25116.0,25300.0,25500.0,25357.0,25500.0,25092.0,1068.0,25025.0,332.0,4995.0
2015-07-16,24948.0,24918.0,25162.0,25025.0,25070.0,24786.0,579.0,24981.0,44.0,4861.0
